threads, chunks, time
7, 50, 4.65533
7, 50, 4.65878
7, 50, 4.65762
7, 50, 4.6521
7, 50, 4.6595
7, 50, 4.64936
7, 50, 4.64894
7, 50, 4.67133
7, 50, 4.64816
7, 50, 4.65602
7, 50, 4.66867
7, 50, 4.65529
7, 50, 4.64411
7, 50, 4.66119
7, 50, 4.65489
7, 50, 4.65299
7, 50, 4.66462
7, 50, 4.64939
7, 50, 4.6538
7, 50, 4.6586
7, 50, 4.66392
7, 50, 4.6453
7, 50, 4.66947
7, 50, 4.64701
7, 50, 4.65187
7, 50, 4.64598
7, 50, 4.64401
7, 100, 4.75531
7, 100, 4.76346
7, 100, 4.74962
7, 100, 4.75465
7, 100, 4.76997
7, 100, 4.75488
7, 100, 4.74756
7, 100, 4.77369
7, 100, 4.75456
7, 100, 4.75097
7, 100, 4.76173
7, 100, 4.751
7, 100, 4.7512
7, 100, 4.76621
7, 100, 4.75069
7, 100, 4.75225
7, 100, 4.7728
7, 100, 4.75241
7, 100, 4.75295
7, 100, 4.76179
7, 100, 4.74933
7, 100, 4.75528
7, 100, 4.7527
7, 100, 4.75854
7, 100, 4.7488
7, 100, 4.75131
7, 100, 4.76175
7, 100, 4.75389
7, 100, 4.75541
7, 100, 4.772
7, 100, 4.75308
7, 100, 4.75851
7, 100, 4.75354
7, 100, 4.75361
7, 100, 4.76936
7, 100, 4.75534
7, 100, 4.75464
7, 100, 4.75749
7, 100, 4.76425
7, 100, 4.75381
7, 100, 4.75075
7, 100, 4.76226
7, 100, 4.75226
7, 100, 4.7493
7, 100, 4.7611
7, 100, 4.7519
7, 100, 4.75164
7, 100, 4.76378
7, 100, 4.75243
7, 100, 4.75097
7, 100, 4.76667
7, 100, 4.75034
7, 100, 4.75298
7, 100, 4.77354
7, 100, 4.75569
7, 100, 4.75261
7, 100, 4.75483
7, 100, 4.75403
7, 100, 4.74999
7, 100, 4.7533
7, 100, 4.76734
7, 100, 4.7519
7, 100, 4.75011
7, 100, 4.77022
7, 100, 4.75434
7, 100, 4.78178
7, 100, 4.75238
7, 100, 4.75067
7, 100, 4.75763
7, 100, 4.75433
7, 100, 4.75582
7, 100, 4.76366
7, 100, 4.75265
7, 100, 4.75424
7, 100, 4.7695
7, 100, 4.75362
7, 100, 4.7579
7, 100, 4.76841
7, 100, 4.75154
7, 100, 4.7535
7, 100, 4.75635
7, 100, 4.756
7, 100, 4.7541
7, 100, 4.75572
7, 100, 4.76561
7, 100, 4.75463
7, 100, 4.75183
7, 100, 4.77032
7, 100, 4.75549
7, 100, 4.75505
7, 100, 4.77135
7, 100, 4.75348
7, 100, 4.75201
7, 100, 4.76353
7, 100, 4.75283
7, 100, 4.75119
7, 100, 4.75386
7, 100, 4.76454
7, 100, 4.74945
7, 100, 4.76745
7, 250, 4.77002
7, 250, 4.78164
7, 250, 4.79336
7, 250, 4.77226
7, 250, 4.78676
7, 250, 4.77227
7, 250, 4.78781
7, 250, 4.7728
7, 250, 4.8036
7, 250, 4.78131
7, 250, 4.78542
7, 250, 4.78868
7, 250, 4.7805
7, 250, 4.77667
7, 250, 4.79222
7, 250, 4.78397
7, 250, 4.77981
7, 250, 4.79209
7, 250, 4.77553
7, 250, 4.79336
7, 250, 4.77674
7, 250, 4.7792
7, 250, 4.78365
7, 250, 4.78118
7, 250, 4.77202
7, 250, 4.79866
7, 250, 4.77705
7, 250, 4.77222
7, 250, 4.78285
7, 250, 4.76969
7, 250, 4.78479
7, 250, 4.79516
7, 250, 4.7809
7, 250, 4.78249
7, 250, 4.80026
7, 250, 4.77663
7, 250, 4.79114
7, 250, 4.79018
7, 250, 4.78563
7, 250, 4.78283
7, 250, 4.80419
7, 250, 4.77692
7, 250, 4.76956
7, 250, 4.79571
7, 250, 4.78005
7, 250, 4.7825
7, 250, 4.79223
7, 250, 4.78571
7, 250, 4.77534
7, 250, 4.82179
7, 250, 4.77455
7, 250, 4.79115
7, 250, 4.77779
7, 250, 4.78109
7, 250, 4.77918
7, 250, 4.77412
7, 250, 4.79534
7, 250, 4.78235
7, 250, 4.78227
7, 250, 4.77618
7, 250, 4.78796
7, 250, 4.7878
7, 250, 4.77902
7, 250, 4.78086
7, 250, 4.80892
7, 250, 4.77428
7, 250, 4.77582
7, 250, 4.76484
7, 250, 4.80107
7, 250, 4.77967
7, 250, 4.77728
7, 250, 4.79774
7, 250, 4.76981
7, 250, 4.78553
7, 250, 4.78365
7, 250, 4.79209
7, 250, 4.77374
7, 250, 4.78205
7, 250, 4.78362
7, 250, 4.7841
7, 250, 4.77045
7, 250, 4.7843
7, 250, 4.76952
7, 250, 4.77399
7, 250, 4.80308
7, 250, 4.77653
7, 250, 4.79376
7, 250, 4.79619
7, 250, 4.78116
7, 250, 4.77386
7, 250, 4.7846
7, 250, 4.77894
7, 250, 4.79007
7, 250, 4.79223
7, 250, 4.7916
7, 250, 4.78399
7, 250, 4.78909
7, 250, 4.78762
7, 250, 4.77389
7, 250, 4.81566
8, 1, 4.21766
8, 1, 4.22435
8, 1, 4.30019
8, 1, 4.25635
8, 1, 4.21888
8, 1, 4.2251
8, 1, 4.22484
8, 1, 4.22036
8, 1, 4.227
8, 1, 4.29481
8, 1, 4.24872
8, 1, 4.22702
8, 1, 4.22134
8, 1, 4.2661
8, 1, 4.22698
8, 1, 4.28296
8, 1, 4.2788
8, 1, 4.23485
8, 1, 4.22883
8, 1, 4.22213
8, 1, 4.24459
8, 1, 4.22487
8, 1, 4.23672
8, 1, 4.2272
8, 1, 4.31705
8, 1, 4.22755
8, 1, 4.21908
8, 1, 4.23983
8, 1, 4.22238
8, 1, 4.23357
8, 1, 4.2243
8, 1, 4.24515
8, 1, 4.23748
8, 1, 4.22512
8, 1, 4.26359
8, 1, 4.26946
8, 1, 4.22349
8, 1, 4.25914
8, 1, 4.24118
8, 1, 4.22718
8, 1, 4.27867
8, 1, 4.2214
8, 1, 4.2411
8, 1, 4.21936
8, 1, 4.23082
8, 1, 4.28633
8, 1, 4.24549
8, 1, 4.22394
8, 1, 4.25427
8, 1, 4.26124
8, 1, 4.22792
8, 1, 4.27174
8, 1, 4.22482
8, 1, 4.23195
8, 1, 4.2269
8, 1, 4.22061
8, 1, 4.22497
8, 1, 4.23516
8, 1, 4.26454
8, 1, 4.23645
8, 1, 4.2873
8, 1, 4.31138
8, 1, 4.24784
8, 1, 4.23043
8, 1, 4.22334
8, 1, 4.22816
8, 1, 4.24195
8, 1, 4.32185
8, 1, 4.22619
8, 1, 4.23465
8, 1, 4.28042
8, 1, 4.26833
8, 1, 4.29734
8, 1, 4.262
8, 1, 4.22672
8, 1, 4.28724
8, 1, 4.24127
8, 1, 4.2209
8, 1, 4.25718
8, 1, 4.22604
8, 1, 4.27002
8, 1, 4.22539
8, 1, 4.22373
8, 1, 4.30463
8, 1, 4.29401
8, 1, 4.22783
8, 1, 4.31581
8, 1, 4.2926
8, 1, 4.22799
8, 1, 4.25399
8, 1, 4.27277
8, 1, 4.23835
8, 1, 4.23545
8, 1, 4.22291
8, 1, 4.22898
8, 1, 4.22986
8, 1, 4.23088
8, 1, 4.25515
8, 1, 4.3208
8, 1, 4.2997
8, 10, 4.08765
8, 10, 4.10599
8, 10, 4.09001
8, 10, 4.08434
8, 10, 4.1114
8, 10, 4.08792
8, 10, 4.09091
8, 10, 4.10102
8, 10, 4.08962
8, 10, 4.09167
8, 10, 4.0884
8, 10, 4.09864
8, 10, 4.09065
8, 10, 4.0888
8, 10, 4.10034
8, 10, 4.08695
8, 10, 4.08923
8, 10, 4.10479
8, 10, 4.09158
8, 10, 4.09668
8, 10, 4.09171
8, 10, 4.09224
8, 10, 4.09872
8, 10, 4.09409
8, 10, 4.10909
8, 10, 4.09121
8, 10, 4.08961
8, 10, 4.10599
8, 10, 4.096
8, 10, 4.09397
8, 10, 4.11021
8, 10, 4.09142
8, 10, 4.09437
8, 10, 4.10276
8, 10, 4.09641
8, 10, 4.09268
8, 10, 4.09337
8, 10, 4.11225
8, 10, 4.09341
8, 10, 4.09978
8, 10, 4.11262
8, 10, 4.09552
8, 10, 4.09152
8, 10, 4.11026
8, 10, 4.09623
8, 10, 4.09569
8, 10, 4.09627
8, 10, 4.09132
8, 10, 4.09246
8, 10, 4.09471
8, 10, 4.09381
8, 10, 4.1106
8, 10, 4.08887
8, 10, 4.08997
8, 10, 4.08935
8, 10, 4.10963
8, 10, 4.09594
8, 10, 4.09181
8, 10, 4.08754
8, 10, 4.10596
8, 10, 4.08868
8, 10, 4.08919
8, 10, 4.09448
8, 10, 4.08577
8, 10, 4.09749
8, 10, 4.09139
8, 10, 4.09854
8, 10, 4.08838
8, 10, 4.0847
8, 10, 4.10179
8, 10, 4.08822
8, 10, 4.09408
8, 10, 4.10417
8, 10, 4.09269
8, 10, 4.09224
8, 10, 4.08793
8, 10, 4.09208
8, 10, 4.09386
8, 10, 4.09344
8, 10, 4.09787
8, 10, 4.10711
8, 10, 4.09655
8, 10, 4.08883
8, 10, 4.09323
8, 10, 4.11827
8, 10, 4.0895
8, 10, 4.09927
8, 10, 4.09189
8, 10, 4.10932
8, 10, 4.08914
8, 10, 4.09023
8, 10, 4.09656
8, 10, 4.09213
8, 10, 4.09394
8, 10, 4.09906
8, 10, 4.10323
8, 10, 4.09538
8, 10, 4.08682
8, 10, 4.10992
8, 10, 4.08877
8, 50, 4.13843
8, 50, 4.15052
8, 50, 4.13582
8, 50, 4.13132
8, 50, 4.13004
8, 50, 4.13813
8, 50, 4.12757
8, 50, 4.13636
8, 50, 4.13537
8, 50, 4.14242
8, 50, 4.13397
8, 50, 4.1337
8, 50, 4.13532
8, 50, 4.14363
8, 50, 4.13683
8, 50, 4.13658
8, 50, 4.14296
8, 50, 4.13627
8, 50, 4.13489
8, 50, 4.13478
8, 50, 4.14136
8, 50, 4.13401
8, 50, 4.13421
8, 50, 4.1269
8, 50, 4.15208
8, 50, 4.13875
8, 50, 4.13321
8, 50, 4.1543
8, 50, 4.13125
8, 50, 4.13021
8, 50, 4.15236
8, 50, 4.13179
8, 50, 4.1325
8, 50, 4.13346
8, 50, 4.1297
8, 50, 4.13023
8, 50, 4.1303
8, 50, 4.13428
8, 50, 4.14126
8, 50, 4.13473
8, 50, 4.13349
8, 50, 4.13563
8, 50, 4.15589
8, 50, 4.12913
8, 50, 4.13075
8, 50, 4.14679
8, 50, 4.13448
8, 50, 4.13687
8, 50, 4.13246
8, 50, 4.13638
8, 50, 4.13175
8, 50, 4.13539
8, 50, 4.14164
8, 50, 4.13009
8, 50, 4.12687
8, 50, 4.12608
8, 50, 4.14507
8, 50, 4.12585
8, 50, 4.13068
8, 50, 4.14338
8, 50, 4.12646
8, 50, 4.13012
8, 50, 4.13034
8, 50, 4.13361
8, 50, 4.13013
8, 50, 4.12302
8, 50, 4.1251
8, 50, 4.13891
8, 50, 4.12678
8, 50, 4.13139
8, 50, 4.14455
8, 50, 4.12778
8, 50, 4.12677
8, 50, 4.13323
8, 50, 4.14677
8, 50, 4.13349
8, 50, 4.13268
8, 50, 4.13447
8, 50, 4.1367
8, 50, 4.13241
8, 50, 4.133
8, 50, 4.14648
8, 50, 4.13229
8, 50, 4.13586
8, 50, 4.13888
8, 50, 4.15124
8, 50, 4.13246
8, 50, 4.1364
8, 50, 4.1497
8, 50, 4.13283
8, 50, 4.13362
8, 50, 4.13989
8, 50, 4.1322
8, 50, 4.12972
8, 50, 4.12904
8, 50, 4.13921
8, 50, 4.13533
8, 50, 4.13239
8, 50, 4.13042
8, 50, 4.14177
8, 100, 4.17272
8, 100, 4.16877
8, 100, 4.17756
8, 100, 4.1854
8, 100, 4.18476
8, 100, 4.18236
8, 100, 4.18174
8, 100, 4.1708
8, 100, 4.17715
8, 100, 4.1767
8, 100, 4.19565
8, 100, 4.17446
8, 100, 4.17711
8, 100, 4.19003
8, 100, 4.17924
8, 100, 4.17316
8, 100, 4.1815
8, 100, 4.18781
8, 100, 4.17515
8, 100, 4.17594
8, 100, 4.18535
8, 100, 4.17955
8, 100, 4.16351
8, 100, 4.184
8, 100, 4.16617
8, 100, 4.16451
8, 100, 4.20172
8, 100, 4.16465
8, 100, 4.17554
8, 100, 4.18511
8, 100, 4.17959
8, 100, 4.18197
8, 100, 4.16884
8, 100, 4.17622
8, 100, 4.17313
8, 100, 4.17475
8, 100, 4.17547
8, 100, 4.1804
8, 100, 4.16855
8, 100, 4.17035
8, 100, 4.16962
8, 100, 4.17974
8, 100, 4.17392
8, 100, 4.17587
8, 100, 4.17123
8, 100, 4.1812
8, 100, 4.17013
8, 100, 4.17488
8, 100, 4.17108
8, 100, 4.16629
8, 100, 4.17975
8, 100, 4.1689
8, 100, 4.16683
8, 100, 4.18921
8, 100, 4.16175
8, 100, 4.17984
8, 100, 4.16594
8, 100, 4.19042
8, 100, 4.17098
8, 100, 4.16342
8, 100, 4.19537
8, 100, 4.17057
8, 100, 4.17259
8, 100, 4.16852
8, 100, 4.17998
8, 100, 4.18255
8, 100, 4.16634
8, 100, 4.19558
8, 100, 4.16782
8, 100, 4.16796
8, 100, 4.17829
8, 100, 4.18613
8, 100, 4.17196
8, 100, 4.16948
8, 100, 4.19436
8, 100, 4.18122
8, 100, 4.181
8, 100, 4.17428
8, 100, 4.18353
8, 100, 4.17256
8, 100, 4.1761
8, 100, 4.19098
8, 100, 4.17915
8, 100, 4.17338
8, 100, 4.1931
8, 100, 4.16944
8, 100, 4.16624
8, 100, 4.17436
8, 100, 4.18907
8, 100, 4.18417
8, 100, 4.17374
8, 100, 4.18006
8, 100, 4.18209
8, 100, 4.16915
8, 100, 4.18411
8, 100, 4.1853
8, 100, 4.17126
8, 100, 4.17849
8, 100, 4.16973
8, 100, 4.19518
8, 250, 4.44507
8, 250, 4.44576
8, 250, 4.46714
8, 250, 4.44186
8, 250, 4.44629
8, 250, 4.45901
8, 250, 4.44201
8, 250, 4.44289
8, 250, 4.44333
8, 250, 4.45891
8, 250, 4.44415
8, 250, 4.44254
8, 250, 4.46089
8, 250, 4.44445
8, 250, 4.44293
8, 250, 4.46254
8, 250, 4.44281
8, 250, 4.44159
8, 250, 4.45098
8, 250, 4.44225
8, 250, 4.44465
8, 250, 4.44585
8, 250, 4.45306
8, 250, 4.44541
8, 250, 4.44878
8, 250, 4.45505
8, 250, 4.4452
8, 250, 4.447
8, 250, 4.44804
8, 250, 4.45602
8, 250, 4.4437
8, 250, 4.44409
8, 250, 4.46201
8, 250, 4.44251
8, 250, 4.44268
8, 250, 4.4577
8, 250, 4.44797
8, 250, 4.44317
8, 250, 4.44508
8, 250, 4.45918
8, 250, 4.44144
8, 250, 4.44231
8, 250, 4.47108
8, 250, 4.44283
8, 250, 4.44171
8, 250, 4.44939
8, 250, 4.44631
8, 250, 4.4459
8, 250, 4.43997
8, 250, 4.45487
8, 250, 4.44432
8, 250, 4.44408
8, 250, 4.45505
8, 250, 4.44344
8, 250, 4.44259
8, 250, 4.44434
8, 250, 4.45491
8, 250, 4.44385
8, 250, 4.44345
8, 250, 4.45479
8, 250, 4.44564
8, 250, 4.44566
8, 250, 4.45978
8, 250, 4.4451
8, 250, 4.44556
8, 250, 4.44465
8, 250, 4.47467
8, 250, 4.45093
8, 250, 4.44405
8, 250, 4.4624
8, 250, 4.44433
8, 250, 4.44222
8, 250, 4.44768
8, 250, 4.44516
8, 250, 4.44362
8, 250, 4.45385
8, 250, 4.44562
8, 250, 4.44514
8, 250, 4.45763
8, 250, 4.44447
8, 250, 4.44364
8, 250, 4.45316
8, 250, 4.44303
8, 250, 4.44318
8, 250, 4.44837
8, 250, 4.44324
8, 250, 4.44321
8, 250, 4.44445
8, 250, 4.44362
8, 250, 4.45974
8, 250, 4.44213
8, 250, 4.44181
8, 250, 4.46194
8, 250, 4.44171
8, 250, 4.44691
8, 250, 4.44388
8, 250, 4.47865
8, 250, 4.44307
8, 250, 4.44614
8, 250, 4.46284
16, 1, 2.2991
16, 1, 2.25805
16, 1, 2.29033
16, 1, 2.30976
16, 1, 2.28887
16, 1, 2.28648
16, 1, 2.24894
16, 1, 2.24591
16, 1, 2.26078
16, 1, 2.24935
16, 1, 2.26915
16, 1, 2.2613
16, 1, 2.24836
16, 1, 2.28731
16, 1, 2.26421
16, 1, 2.29877
16, 1, 2.32104
16, 1, 2.29152
16, 1, 2.27479
16, 1, 2.25807
16, 1, 2.244
16, 1, 2.33023
16, 1, 2.3097
16, 1, 2.24946
16, 1, 2.30606
16, 1, 2.29482
16, 1, 2.30752
16, 1, 2.25454
16, 1, 2.3472
16, 1, 2.27222
16, 1, 2.29636
16, 1, 2.32865
16, 1, 2.26184
16, 1, 2.28014
16, 1, 2.25215
16, 1, 2.26123
16, 1, 2.2599
16, 1, 2.25374
16, 1, 2.27907
16, 1, 2.24994
16, 1, 2.26281
16, 1, 2.33626
16, 1, 2.26071
16, 1, 2.25446
16, 1, 2.26347
16, 1, 2.25865
16, 1, 2.25458
16, 1, 2.3006
16, 1, 2.25738
16, 1, 2.34934
16, 1, 2.27634
16, 1, 2.27258
16, 1, 2.26404
16, 1, 2.2579
16, 1, 2.2538
16, 1, 2.26653
16, 1, 2.31053
16, 1, 2.27629
16, 1, 2.26215
16, 1, 2.26493
16, 1, 2.25413
16, 1, 2.25501
16, 1, 2.32
16, 1, 2.27033
16, 1, 2.27134
16, 1, 2.32225
16, 1, 2.25403
16, 1, 2.27597
16, 1, 2.28113
16, 1, 2.30163
16, 1, 2.28058
16, 1, 2.26508
16, 1, 2.25704
16, 1, 2.28535
16, 1, 2.25991
16, 1, 2.31493
16, 1, 2.32576
16, 1, 2.27183
16, 1, 2.28538
16, 1, 2.25933
16, 1, 2.27646
16, 1, 2.26599
16, 1, 2.30325
16, 1, 2.28355
16, 1, 2.26195
16, 1, 2.26701
16, 1, 2.25576
16, 1, 2.2884
16, 1, 2.33709
16, 1, 2.26333
16, 1, 2.32515
16, 1, 2.2696
16, 1, 2.26418
16, 1, 2.29487
16, 1, 2.31146
16, 1, 2.2585
16, 1, 2.32136
16, 1, 2.25073
16, 1, 2.34522
16, 1, 2.34924
16, 10, 2.14039
16, 10, 2.13215
16, 10, 2.12156
16, 10, 2.12578
16, 10, 2.13588
16, 10, 2.13323
16, 10, 2.13605
16, 10, 2.12353
16, 10, 2.13062
16, 10, 2.12809
16, 10, 2.1322
16, 10, 2.13148
16, 10, 2.12586
16, 10, 2.14502
16, 10, 2.1261
16, 10, 2.12485
16, 10, 2.13049
16, 10, 2.13461
16, 10, 2.12235
16, 10, 2.1278
16, 10, 2.13824
16, 10, 2.14317
16, 10, 2.1214
16, 10, 2.12038
16, 10, 2.12878
16, 10, 2.12501
16, 10, 2.13814
16, 10, 2.142
16, 10, 2.1223
16, 10, 2.12478
16, 10, 2.13651
16, 10, 2.13428
16, 10, 2.12868
16, 10, 2.12332
16, 10, 2.14295
16, 10, 2.12826
16, 10, 2.13378
16, 10, 2.13328
16, 10, 2.12138
16, 10, 2.14469
16, 10, 2.14299
16, 10, 2.13481
16, 10, 2.13497
16, 10, 2.13432
16, 10, 2.12315
16, 10, 2.12926
16, 10, 2.13867
16, 10, 2.13983
16, 10, 2.13189
16, 10, 2.12172
16, 10, 2.12672
16, 10, 2.13038
16, 10, 2.1671
16, 10, 2.13738
16, 10, 2.12852
16, 10, 2.13072
16, 10, 2.13997
16, 10, 2.13425
16, 10, 2.14699
16, 10, 2.14647
16, 10, 2.14028
16, 10, 2.13301
16, 10, 2.13283
16, 10, 2.13181
16, 10, 2.12702
16, 10, 2.13685
16, 10, 2.13116
16, 10, 2.12865
16, 10, 2.13156
16, 10, 2.13414
16, 10, 2.12368
16, 10, 2.14913
16, 10, 2.13141
16, 10, 2.13744
16, 10, 2.12817
16, 10, 2.12144
16, 10, 2.1256
16, 10, 2.14318
16, 10, 2.14135
16, 10, 2.13141
16, 10, 2.12385
16, 10, 2.12863
16, 10, 2.13289
16, 10, 2.13011
16, 10, 2.13751
16, 10, 2.12394
16, 10, 2.14039
16, 10, 2.13139
16, 10, 2.12701
16, 10, 2.13368
16, 10, 2.13491
16, 10, 2.12715
16, 10, 2.1287
16, 10, 2.12638
16, 10, 2.13374
16, 10, 2.12901
16, 10, 2.13217
16, 10, 2.12673
16, 10, 2.1333
16, 10, 2.14321
16, 50, 2.16922
16, 50, 2.16164
16, 50, 2.18363
16, 50, 2.1697
16, 50, 2.17073
16, 50, 2.17576
16, 50, 2.16824
16, 50, 2.16671
16, 50, 2.17175
16, 50, 2.16751
16, 50, 2.17582
16, 50, 2.17548
16, 50, 2.17276
16, 50, 2.16898
16, 50, 2.16291
16, 50, 2.17962
16, 50, 2.17636
16, 50, 2.16705
16, 50, 2.16411
16, 50, 2.164
16, 50, 2.1795
16, 50, 2.17068
16, 50, 2.17105
16, 50, 2.16418
16, 50, 2.17008
16, 50, 2.16429
16, 50, 2.1667
16, 50, 2.17028
16, 50, 2.17003
16, 50, 2.17529
16, 50, 2.16623
16, 50, 2.16428
16, 50, 2.17321
16, 50, 2.1725
16, 50, 2.16534
16, 50, 2.17052
16, 50, 2.1635
16, 50, 2.16176
16, 50, 2.18003
16, 50, 2.17166
16, 50, 2.16613
16, 50, 2.16712
16, 50, 2.16992
16, 50, 2.16701
16, 50, 2.1853
16, 50, 2.16418
16, 50, 2.17412
16, 50, 2.16452
16, 50, 2.16492
16, 50, 2.17422
16, 50, 2.16985
16, 50, 2.1766
16, 50, 2.16709
16, 50, 2.16613
16, 50, 2.16327
16, 50, 2.17641
16, 50, 2.1615
16, 50, 2.17269
16, 50, 2.1651
16, 50, 2.17542
16, 50, 2.17263
16, 50, 2.17749
16, 50, 2.17261
16, 50, 2.17789
16, 50, 2.16615
16, 50, 2.16464
16, 50, 2.17378
16, 50, 2.16667
16, 50, 2.17293
16, 50, 2.16376
16, 50, 2.16487
16, 50, 2.16989
16, 50, 2.17541
16, 50, 2.16679
16, 50, 2.17177
16, 50, 2.17418
16, 50, 2.17853
16, 50, 2.17706
16, 50, 2.16815
16, 50, 2.16426
16, 50, 2.17361
16, 50, 2.16734
16, 50, 2.16697
16, 50, 2.17618
16, 50, 2.16733
16, 50, 2.16374
16, 50, 2.18131
16, 50, 2.17436
16, 50, 2.17295
16, 50, 2.16868
16, 50, 2.16628
16, 50, 2.16896
16, 50, 2.18065
16, 50, 2.18153
16, 50, 2.17151
16, 50, 2.17185
16, 50, 2.16582
16, 50, 2.17061
16, 50, 2.17284
16, 50, 2.18027
16, 100, 2.28873
16, 100, 2.2786
16, 100, 2.28061
16, 100, 2.28553
16, 100, 2.28003
16, 100, 2.28644
16, 100, 2.30047
16, 100, 2.30025
16, 100, 2.29648
16, 100, 2.28388
16, 100, 2.28451
16, 100, 2.32214
16, 100, 2.28401
16, 100, 2.28786
16, 100, 2.28654
16, 100, 2.28188
16, 100, 2.28749
16, 100, 2.27833
16, 100, 2.29073
16, 100, 2.28623
16, 100, 2.28916
16, 100, 2.28495
16, 100, 2.30934
16, 100, 2.28157
16, 100, 2.27701
16, 100, 2.28536
16, 100, 2.2962
16, 100, 2.28651
16, 100, 2.31138
16, 100, 2.27991
16, 100, 2.28703
16, 100, 2.27951
16, 100, 2.27875
16, 100, 2.28118
16, 100, 2.29108
16, 100, 2.28789
16, 100, 2.27883
16, 100, 2.28048
16, 100, 2.28248
16, 100, 2.28356
16, 100, 2.28689
16, 100, 2.28579
16, 100, 2.28505
16, 100, 2.27792
16, 100, 2.28075
16, 100, 2.29081
16, 100, 2.2905
16, 100, 2.28352
16, 100, 2.28329
16, 100, 2.28821
16, 100, 2.27775
16, 100, 2.2868
16, 100, 2.27869
16, 100, 2.27894
16, 100, 2.28475
16, 100, 2.28693
16, 100, 2.28589
16, 100, 2.2838
16, 100, 2.28265
16, 100, 2.28591
16, 100, 2.28013
16, 100, 2.28482
16, 100, 2.28483
16, 100, 2.30175
16, 100, 2.28021
16, 100, 2.29246
16, 100, 2.28712
16, 100, 2.28967
16, 100, 2.2851
16, 100, 2.28478
16, 100, 2.28256
16, 100, 2.28845
16, 100, 2.28968
16, 100, 2.28138
16, 100, 2.28768
16, 100, 2.29128
16, 100, 2.28796
16, 100, 2.29247
16, 100, 2.27979
16, 100, 2.28146
16, 100, 2.28281
16, 100, 2.2791
16, 100, 2.28591
16, 100, 2.29706
16, 100, 2.28134
16, 100, 2.27909
16, 100, 2.28193
16, 100, 2.28086
16, 100, 2.28168
16, 100, 2.2954
16, 100, 2.28909
16, 100, 2.28296
16, 100, 2.28033
16, 100, 2.27971
16, 100, 2.27895
16, 100, 2.28249
16, 100, 2.29519
16, 100, 2.28877
16, 100, 2.28448
16, 100, 2.28121
16, 250, 2.50882
16, 250, 2.5002
16, 250, 2.51574
16, 250, 2.50467
16, 250, 2.50971
16, 250, 2.50512
16, 250, 2.50277
16, 250, 2.51685
16, 250, 2.50251
16, 250, 2.50575
16, 250, 2.5042
16, 250, 2.50956
16, 250, 2.51256
16, 250, 2.49732
16, 250, 2.50459
16, 250, 2.50082
16, 250, 2.50276
16, 250, 2.50007
16, 250, 2.50207
16, 250, 2.50414
16, 250, 2.49846
16, 250, 2.50168
16, 250, 2.50603
16, 250, 2.50557
16, 250, 2.50116
16, 250, 2.50204
16, 250, 2.49637
16, 250, 2.51602
16, 250, 2.501
16, 250, 2.50156
16, 250, 2.50232
16, 250, 2.49994
16, 250, 2.50618
16, 250, 2.50249
16, 250, 2.51185
16, 250, 2.50267
16, 250, 2.49828
16, 250, 2.49872
16, 250, 2.50978
16, 250, 2.50482
16, 250, 2.50564
16, 250, 2.50258
16, 250, 2.51446
16, 250, 2.498
16, 250, 2.50208
16, 250, 2.50107
16, 250, 2.50912
16, 250, 2.51143
16, 250, 2.50406
16, 250, 2.49906
16, 250, 2.49685
16, 250, 2.50527
16, 250, 2.50614
16, 250, 2.50676
16, 250, 2.50712
16, 250, 2.50387
16, 250, 2.50159
16, 250, 2.50736
16, 250, 2.50003
16, 250, 2.50309
16, 250, 2.50513
16, 250, 2.50711
16, 250, 2.49996
16, 250, 2.50313
16, 250, 2.49947
16, 250, 2.50656
16, 250, 2.50421
16, 250, 2.51393
16, 250, 2.5056
16, 250, 2.50594
16, 250, 2.50394
16, 250, 2.50497
16, 250, 2.50706
16, 250, 2.52132
16, 250, 2.50285
16, 250, 2.49614
16, 250, 2.49758
16, 250, 2.52992
16, 250, 2.52833
16, 250, 2.51315
16, 250, 2.50036
16, 250, 2.50268
16, 250, 2.50163
16, 250, 2.50845
16, 250, 2.51536
16, 250, 2.5329
16, 250, 2.4983
16, 250, 2.50127
16, 250, 2.49924
16, 250, 2.49864
16, 250, 2.49635
16, 250, 2.50967
16, 250, 2.50352
16, 250, 2.50827
16, 250, 2.50826
16, 250, 2.50479
16, 250, 2.52417
16, 250, 2.50959
16, 250, 2.50141
16, 250, 2.50854
20, 1, 1.96408
20, 1, 1.90255
20, 1, 1.93766
20, 1, 1.93719
20, 1, 1.96442
20, 1, 1.91865
20, 1, 1.9388
20, 1, 1.93241
20, 1, 1.90364
20, 1, 1.92209
20, 1, 1.8821
20, 1, 1.8872
20, 1, 1.87733
20, 1, 1.91341
20, 1, 1.90934
20, 1, 1.8834
20, 1, 1.91262
20, 1, 1.90546
20, 1, 1.88712
20, 1, 1.91989
20, 1, 1.8821
20, 1, 1.89136
20, 1, 1.89467
20, 1, 1.88035
20, 1, 1.88966
20, 1, 1.91267
20, 1, 1.88081
20, 1, 1.89267
20, 1, 1.88446
20, 1, 1.9061
20, 1, 1.8751
20, 1, 1.89214
20, 1, 1.92989
20, 1, 1.92202
20, 1, 1.89345
20, 1, 1.92575
20, 1, 1.92363
20, 1, 1.90993
20, 1, 1.88675
20, 1, 1.91447
20, 1, 1.89515
20, 1, 1.89298
20, 1, 1.90372
20, 1, 1.88965
20, 1, 1.89477
20, 1, 1.90325
